CustomerId,Product,Product_StartDate,Product_EndDate
2107,2,12/1/2020,12/31/9999
2108,1,12/1/2019,12/1/2020
2108,1,12/1/2020,12/31/9999
2109,1,12/1/2019,12/1/2020
2109,2,12/1/2020,12/31/9999
2110,1,12/1/2019,12/1/2020
2110,1,12/1/2020,12/31/9999
2111,2,12/1/2019,6/1/2020
2111,2,6/1/2020,12/31/9999
2112,2,12/1/2019,6/1/2020
2112,2,6/1/2020,12/1/2020
2112,2,12/1/2020,12/31/9999
2113,1,12/1/2019,12/1/2020
2113,1,12/1/2020,12/31/9999
2114,2,12/1/2019,6/1/2020
2114,1,6/1/2020,12/31/9999
2115,2,12/1/2019,6/1/2020
2115,2,6/1/2020,12/1/2020
2115,2,12/1/2020,12/31/9999
2116,1,12/1/2019,12/1/2020
2116,1,12/1/2020,12/31/9999
2117,1,12/1/2019,12/1/2020
2117,1,12/1/2020,12/31/9999
2118,1,12/1/2019,12/1/2020
2118,1,12/1/2020,12/31/9999
2119,1,12/1/2019,12/1/2020
2119,2,12/1/2020,12/31/9999
2120,1,12/1/2019,12/31/9999
2121,1,12/1/2019,12/1/2020
2121,1,12/1/2020,12/31/9999
2122,2,12/1/2019,6/1/2020
2122,2,6/1/2020,12/1/2020
2122,2,12/1/2020,12/31/9999
2123,1,12/1/2019,12/1/2020
2123,1,12/1/2020,12/31/9999
2124,1,12/1/2019,12/1/2020
2124,1,12/1/2020,12/31/9999
2125,1,12/1/2019,12/31/9999
2126,2,12/1/2019,6/1/2020
2126,2,6/1/2020,12/1/2020
2126,2,12/1/2020,12/31/9999
2127,2,12/1/2019,12/31/9999
2128,2,12/1/2019,12/31/9999
2129,1,12/1/2019,12/1/2020
2129,1,12/1/2020,12/31/9999
2130,1,12/1/2019,12/1/2020
2130,2,12/1/2020,12/31/9999
2131,2,12/1/2019,6/1/2020
2131,2,6/1/2020,12/1/2020
2131,1,12/1/2020,12/31/9999
2132,1,12/1/2019,12/1/2020
2132,1,12/1/2020,12/31/9999
2133,2,12/1/2019,12/31/9999
2134,1,12/1/2019,12/1/2020
2134,2,12/1/2020,12/31/9999
2135,1,12/1/2019,12/1/2020
2135,1,12/1/2020,12/31/9999
2136,2,12/1/2019,6/1/2020
2136,1,6/1/2020,12/31/9999
2137,2,12/1/2019,6/1/2020
2137,2,6/1/2020,12/1/2020
2137,2,12/1/2020,12/31/9999
2138,2,12/1/2019,12/31/9999
2139,1,12/1/2019,12/31/9999
2140,1,12/1/2019,12/1/2020
2140,2,12/1/2020,12/31/9999
2141,2,12/1/2019,6/1/2020
2141,2,6/1/2020,12/1/2020
2141,2,12/1/2020,12/31/9999
2142,2,12/1/2019,12/31/9999
2143,2,12/1/2019,6/1/2020
2143,2,6/1/2020,12/1/2020
2143,2,12/1/2020,12/31/9999
2144,2,12/1/2019,12/31/9999
2145,1,12/1/2019,12/1/2020
2145,2,12/1/2020,12/31/9999
2146,2,12/1/2019,6/1/2020
2146,2,6/1/2020,12/1/2020
2146,2,12/1/2020,12/31/9999
2147,2,12/1/2019,6/1/2020
2147,2,6/1/2020,12/1/2020
2147,1,12/1/2020,12/31/9999
2148,2,12/1/2019,6/1/2020
2148,2,6/1/2020,12/1/2020
2148,1,12/1/2020,12/31/9999
2149,2,12/1/2019,6/1/2020
2149,2,6/1/2020,12/1/2020
2149,2,12/1/2020,12/31/9999
2150,2,12/1/2019,6/1/2020
2150,2,6/1/2020,12/1/2020
2150,1,12/1/2020,12/31/9999
2151,1,12/1/2019,12/31/9999
2152,2,12/1/2019,6/1/2020
2152,1,6/1/2020,12/31/9999
2153,1,12/1/2019,12/31/9999
2154,1,12/1/2019,12/1/2020
2154,2,12/1/2020,12/31/9999
2155,1,12/1/2019,12/31/9999
2156,2,12/1/2019,6/1/2020
2156,2,6/1/2020,12/1/2020
2156,2,12/1/2020,12/31/9999
2157,1,12/1/2019,12/1/2020
2157,1,12/1/2020,12/31/9999
2158,2,12/1/2019,6/1/2020
2158,2,6/1/2020,12/1/2020
2158,2,12/1/2020,12/31/9999
2159,1,12/1/2019,12/31/9999
2160,1,12/1/2019,12/1/2020
2160,1,12/1/2020,12/31/9999
2161,2,12/1/2019,6/1/2020
2161,2,6/1/2020,12/1/2020
2161,2,12/1/2020,12/31/9999
2162,1,12/1/2019,12/1/2020
2162,2,12/1/2020,12/31/9999
2163,2,12/1/2019,6/1/2020
2163,1,6/1/2020,12/31/9999
2164,1,12/1/2019,12/1/2020
2164,1,12/1/2020,12/31/9999
2165,2,12/1/2019,6/1/2020
2165,2,6/1/2020,12/1/2020
2165,2,12/1/2020,12/31/9999
2166,1,12/1/2019,12/1/2020
2166,1,12/1/2020,12/31/9999
2167,2,12/1/2019,6/1/2020
2167,2,6/1/2020,12/1/2020
2167,2,12/1/2020,12/31/9999
2168,2,12/1/2019,12/31/9999
2169,2,12/1/2019,6/1/2020
2169,2,6/1/2020,12/1/2020
2169,2,12/1/2020,12/31/9999
2170,2,12/1/2019,6/1/2020
2170,2,6/1/2020,12/1/2020
2170,1,12/1/2020,12/31/9999
2171,1,12/1/2019,12/1/2020
2171,1,12/1/2020,12/31/9999
2172,2,12/1/2019,6/1/2020
2172,1,6/1/2020,12/31/9999
2173,1,12/1/2019,12/1/2020
2173,1,12/1/2020,12/31/9999
2174,1,12/1/2019,12/1/2020
2174,1,12/1/2020,12/31/9999
2175,1,12/1/2019,12/1/2020
2175,2,12/1/2020,12/31/9999
2176,1,12/1/2019,12/1/2020
2176,2,12/1/2020,12/31/9999
2177,1,12/1/2019,12/1/2020
2177,2,12/1/2020,12/31/9999
2178,2,12/1/2019,6/1/2020
2178,2,6/1/2020,12/1/2020
2178,1,12/1/2020,12/31/9999
2179,2,12/1/2019,6/1/2020
2179,2,6/1/2020,12/1/2020
2179,1,12/1/2020,12/31/9999
2180,2,12/1/2019,6/1/2020
2180,2,6/1/2020,12/1/2020
2180,2,12/1/2020,12/31/9999
2181,2,12/1/2019,12/31/9999
2182,2,12/1/2019,6/1/2020
2182,2,6/1/2020,12/1/2020
2182,2,12/1/2020,12/31/9999
2183,1,12/1/2019,12/1/2020
2183,1,12/1/2020,12/31/9999
2184,2,12/1/2019,6/1/2020
2184,2,6/1/2020,12/1/2020
2184,2,12/1/2020,12/31/9999
2185,2,12/1/2019,6/1/2020
2185,1,6/1/2020,12/31/9999
2186,2,12/1/2019,12/31/9999
2187,1,12/1/2019,12/1/2020
2187,1,12/1/2020,12/31/9999
2188,1,12/1/2019,12/1/2020
2188,1,12/1/2020,12/31/9999
2189,2,12/1/2019,6/1/2020
2189,2,6/1/2020,12/1/2020
2189,2,12/1/2020,12/31/9999
2190,1,12/1/2019,12/31/9999
2191,2,12/1/2019,6/1/2020
2191,1,6/1/2020,12/31/9999
2192,1,12/1/2019,12/1/2020
2192,1,12/1/2020,12/31/9999
2193,2,1/1/2020,7/1/2020
2193,2,7/1/2020,1/1/2021
2193,2,1/1/2021,12/31/9999
2194,2,1/1/2020,7/1/2020
2194,2,7/1/2020,1/1/2021
2194,2,1/1/2021,12/31/9999
2195,1,1/1/2020,12/31/9999
2196,2,1/1/2020,7/1/2020
2196,2,7/1/2020,12/31/9999
2197,1,1/1/2020,1/1/2021
2197,1,1/1/2021,12/31/9999
2198,1,1/1/2020,12/31/9999
2199,2,1/1/2020,7/1/2020
2199,2,7/1/2020,1/1/2021
2199,2,1/1/2021,12/31/9999
2200,2,1/1/2020,7/1/2020
2200,1,7/1/2020,12/31/9999
2201,1,1/1/2020,1/1/2021
2201,2,1/1/2021,12/31/9999
2202,2,1/1/2020,7/1/2020
2202,2,7/1/2020,1/1/2021
2202,1,1/1/2021,12/31/9999
2203,1,1/1/2020,1/1/2021
2203,2,1/1/2021,12/31/9999
2204,2,1/1/2020,7/1/2020
2204,2,7/1/2020,1/1/2021
2204,2,1/1/2021,12/31/9999
2205,2,1/1/2020,7/1/2020
2205,1,7/1/2020,12/31/9999
2206,2,1/1/2020,7/1/2020
2206,2,7/1/2020,12/31/9999
2207,1,1/1/2020,12/31/9999
2208,1,1/1/2020,1/1/2021
2208,1,1/1/2021,12/31/9999
2209,1,1/1/2020,1/1/2021
2209,1,1/1/2021,12/31/9999
2210,1,1/1/2020,1/1/2021
2210,1,1/1/2021,12/31/9999
2211,2,1/1/2020,12/31/9999
2212,2,1/1/2020,7/1/2020
2212,1,7/1/2020,12/31/9999
2213,2,1/1/2020,7/1/2020
2213,2,7/1/2020,1/1/2021
2213,2,1/1/2021,12/31/9999
2214,2,1/1/2020,7/1/2020
2214,1,7/1/2020,12/31/9999
2215,1,1/1/2020,1/1/2021
2215,1,1/1/2021,12/31/9999
2216,1,1/1/2020,1/1/2021
2216,1,1/1/2021,12/31/9999
2217,2,1/1/2020,7/1/2020
2217,2,7/1/2020,1/1/2021
2217,1,1/1/2021,12/31/9999
2218,2,1/1/2020,7/1/2020
2218,2,7/1/2020,1/1/2021
2218,2,1/1/2021,12/31/9999
2219,2,1/1/2020,7/1/2020
2219,2,7/1/2020,1/1/2021
2219,2,1/1/2021,12/31/9999
2220,1,1/1/2020,1/1/2021
2220,2,1/1/2021,12/31/9999
2221,2,1/1/2020,7/1/2020
2221,1,7/1/2020,12/31/9999
2222,1,1/1/2020,1/1/2021
2222,1,1/1/2021,12/31/9999
2223,2,1/1/2020,7/1/2020
2223,2,7/1/2020,1/1/2021
2223,1,1/1/2021,12/31/9999
2224,2,1/1/2020,7/1/2020
2224,1,7/1/2020,12/31/9999
2225,2,1/1/2020,7/1/2020
2225,2,7/1/2020,1/1/2021
2225,2,1/1/2021,12/31/9999
2226,1,1/1/2020,1/1/2021
2226,2,1/1/2021,12/31/9999
2227,1,1/1/2020,1/1/2021
2227,1,1/1/2021,12/31/9999
2228,1,1/1/2020,1/1/2021
2228,1,1/1/2021,12/31/9999
2229,1,1/1/2020,1/1/2021
2229,2,1/1/2021,12/31/9999
2230,2,1/1/2020,7/1/2020
2230,1,7/1/2020,12/31/9999
2231,1,1/1/2020,1/1/2021
2231,1,1/1/2021,12/31/9999
2232,2,1/1/2020,7/1/2020
2232,1,7/1/2020,12/31/9999
2233,1,1/1/2020,1/1/2021
2233,2,1/1/2021,12/31/9999
2234,1,1/1/2020,1/1/2021
2234,1,1/1/2021,12/31/9999
2235,2,1/1/2020,7/1/2020
2235,1,7/1/2020,12/31/9999
2236,2,1/1/2020,7/1/2020
2236,1,7/1/2020,12/31/9999
2237,2,1/1/2020,12/31/9999
2238,1,1/1/2020,1/1/2021
2238,2,1/1/2021,12/31/9999
2239,2,1/1/2020,7/1/2020
2239,2,7/1/2020,1/1/2021
2239,2,1/1/2021,12/31/9999
2240,1,1/1/2020,1/1/2021
2240,2,1/1/2021,12/31/9999
2241,2,1/1/2020,12/31/9999
2242,1,1/1/2020,1/1/2021
2242,1,1/1/2021,12/31/9999
2243,1,1/1/2020,12/31/9999
2244,1,1/1/2020,1/1/2021
2244,1,1/1/2021,12/31/9999
2245,2,1/1/2020,12/31/9999
2246,1,1/1/2020,1/1/2021
2246,2,1/1/2021,12/31/9999
2247,1,1/1/2020,12/31/9999
2248,1,1/1/2020,1/1/2021
2248,1,1/1/2021,12/31/9999
2249,2,1/1/2020,7/1/2020
2249,2,7/1/2020,1/1/2021
2249,2,1/1/2021,12/31/9999
2250,1,1/1/2020,1/1/2021
2250,2,1/1/2021,12/31/9999
2251,2,1/1/2020,7/1/2020
2251,1,7/1/2020,12/31/9999
2252,1,1/1/2020,1/1/2021
2252,2,1/1/2021,12/31/9999
2253,2,1/1/2020,7/1/2020
2253,2,7/1/2020,12/31/9999
2254,1,1/1/2020,1/1/2021
2254,1,1/1/2021,12/31/9999
2255,1,1/1/2020,1/1/2021
2255,1,1/1/2021,12/31/9999
2256,1,1/1/2020,1/1/2021
2256,1,1/1/2021,12/31/9999
2257,2,1/1/2020,7/1/2020
2257,2,7/1/2020,1/1/2021
2257,1,1/1/2021,12/31/9999
2258,1,1/1/2020,1/1/2021
2258,2,1/1/2021,12/31/9999
2259,2,1/1/2020,7/1/2020
2259,2,7/1/2020,1/1/2021
2259,2,1/1/2021,12/31/9999
2260,2,1/1/2020,12/31/9999
2261,2,1/1/2020,7/1/2020
2261,2,7/1/2020,1/1/2021
2261,2,1/1/2021,12/31/9999
2262,2,1/1/2020,7/1/2020
2262,2,7/1/2020,12/31/9999
2263,2,1/1/2020,7/1/2020
2263,2,7/1/2020,12/31/9999
2264,1,1/1/2020,1/1/2021
2264,2,1/1/2021,12/31/9999
2265,2,1/1/2020,7/1/2020
2265,1,7/1/2020,12/31/9999
2266,1,1/1/2020,12/31/9999
2267,1,1/1/2020,1/1/2021
2267,1,1/1/2021,12/31/9999
2268,1,1/1/2020,1/1/2021
2268,2,1/1/2021,12/31/9999
2269,2,1/1/2020,7/1/2020
2269,2,7/1/2020,12/31/9999
2270,2,1/1/2020,7/1/2020
2270,2,7/1/2020,1/1/2021
2270,1,1/1/2021,12/31/9999
2271,2,1/1/2020,7/1/2020
2271,2,7/1/2020,1/1/2021
2271,1,1/1/2021,12/31/9999
2272,1,1/1/2020,1/1/2021
2272,1,1/1/2021,12/31/9999
2273,2,1/1/2020,12/31/9999
2274,2,1/1/2020,12/31/9999
2275,2,1/1/2020,7/1/2020
2275,2,7/1/2020,1/1/2021
2275,2,1/1/2021,12/31/9999
2276,1,1/1/2020,1/1/2021
2276,1,1/1/2021,12/31/9999
2277,2,1/1/2020,12/31/9999
2278,1,1/1/2020,12/31/9999
2279,1,1/1/2020,12/31/9999
2280,1,1/1/2020,1/1/2021
2280,1,1/1/2021,12/31/9999
2281,2,1/1/2020,7/1/2020
2281,1,7/1/2020,12/31/9999
2282,2,1/1/2020,12/31/9999
2283,1,1/1/2020,1/1/2021
2283,2,1/1/2021,12/31/9999
2284,1,1/1/2020,12/31/9999
2285,2,1/1/2020,7/1/2020
2285,2,7/1/2020,1/1/2021
2285,2,1/1/2021,12/31/9999
2286,1,1/1/2020,1/1/2021
2286,2,1/1/2021,12/31/9999
2287,1,1/1/2020,1/1/2021
2287,1,1/1/2021,12/31/9999
2288,1,1/1/2020,12/31/9999
2289,2,1/1/2020,7/1/2020
2289,2,7/1/2020,1/1/2021
2289,1,1/1/2021,12/31/9999
2290,2,1/1/2020,7/1/2020
2290,2,7/1/2020,1/1/2021
2290,2,1/1/2021,12/31/9999
2291,1,1/1/2020,1/1/2021
2291,2,1/1/2021,12/31/9999
2292,2,1/1/2020,12/31/9999
2293,1,1/1/2020,1/1/2021
2293,2,1/1/2021,12/31/9999
2294,2,1/1/2020,7/1/2020
2294,2,7/1/2020,1/1/2021
2294,2,1/1/2021,12/31/9999
2295,1,2/1/2020,12/31/9999
2296,1,2/1/2020,12/31/9999
2297,1,2/1/2020,12/31/9999
2298,2,2/1/2020,8/1/2020
2298,1,8/1/2020,12/31/9999
2299,1,2/1/2020,12/31/9999
2300,1,2/1/2020,12/31/9999
2301,1,2/1/2020,12/31/9999
2302,1,2/1/2020,12/31/9999
2303,1,2/1/2020,12/31/9999
2304,2,2/1/2020,8/1/2020
2304,2,8/1/2020,12/31/9999
2305,2,2/1/2020,8/1/2020
2305,1,8/1/2020,12/31/9999
2306,2,2/1/2020,8/1/2020
2306,2,8/1/2020,12/31/9999
2307,1,2/1/2020,12/31/9999
2308,2,2/1/2020,8/1/2020
2308,2,8/1/2020,12/31/9999
2309,1,2/1/2020,12/31/9999
2310,2,2/1/2020,8/1/2020
2310,2,8/1/2020,12/31/9999
2311,2,2/1/2020,12/31/9999
2312,2,2/1/2020,8/1/2020
2312,2,8/1/2020,12/31/9999
2313,2,2/1/2020,12/31/9999
2314,2,2/1/2020,8/1/2020
2314,2,8/1/2020,12/31/9999
2315,1,2/1/2020,12/31/9999
2316,2,2/1/2020,12/31/9999
2317,1,2/1/2020,12/31/9999
2318,1,2/1/2020,12/31/9999
2319,1,2/1/2020,12/31/9999
2320,1,2/1/2020,12/31/9999
2321,1,2/1/2020,12/31/9999
2322,2,2/1/2020,12/31/9999
2323,2,2/1/2020,8/1/2020
2323,2,8/1/2020,12/31/9999
2324,2,2/1/2020,8/1/2020
2324,2,8/1/2020,12/31/9999
2325,1,2/1/2020,12/31/9999
2326,2,2/1/2020,12/31/9999
2327,1,2/1/2020,12/31/9999
2328,1,2/1/2020,12/31/9999
2329,1,2/1/2020,12/31/9999
2330,1,2/1/2020,12/31/9999
2331,1,2/1/2020,12/31/9999
2332,2,2/1/2020,8/1/2020
2332,1,8/1/2020,12/31/9999
2333,2,2/1/2020,12/31/9999
2334,2,2/1/2020,8/1/2020
2334,2,8/1/2020,12/31/9999
2335,2,2/1/2020,8/1/2020
2335,2,8/1/2020,12/31/9999
2336,1,2/1/2020,12/31/9999
2337,1,2/1/2020,12/31/9999
2338,1,2/1/2020,12/31/9999
2339,2,2/1/2020,8/1/2020
2339,2,8/1/2020,12/31/9999
2340,1,2/1/2020,12/31/9999
2341,1,2/1/2020,12/31/9999
2342,1,2/1/2020,12/31/9999
2343,1,2/1/2020,12/31/9999
2344,2,2/1/2020,8/1/2020
2344,1,8/1/2020,12/31/9999
2345,1,2/1/2020,12/31/9999
2346,1,2/1/2020,12/31/9999
2347,1,2/1/2020,12/31/9999
2348,1,2/1/2020,12/31/9999
2349,1,2/1/2020,12/31/9999
2350,2,2/1/2020,12/31/9999
2351,2,2/1/2020,8/1/2020
2351,1,8/1/2020,12/31/9999
2352,2,2/1/2020,8/1/2020
2352,2,8/1/2020,12/31/9999
2353,2,2/1/2020,8/1/2020
2353,2,8/1/2020,12/31/9999
2354,2,2/1/2020,8/1/2020
2354,1,8/1/2020,12/31/9999
2355,1,2/1/2020,12/31/9999
2356,1,2/1/2020,12/31/9999
2357,2,2/1/2020,12/31/9999
2358,1,2/1/2020,12/31/9999
2359,2,2/1/2020,8/1/2020
2359,2,8/1/2020,12/31/9999
2360,1,2/1/2020,12/31/9999
2361,2,2/1/2020,12/31/9999
2362,2,2/1/2020,8/1/2020
2362,2,8/1/2020,12/31/9999
2363,2,2/1/2020,12/31/9999
2364,2,2/1/2020,8/1/2020
2364,1,8/1/2020,12/31/9999
2365,1,2/1/2020,12/31/9999
2366,2,2/1/2020,8/1/2020
2366,1,8/1/2020,12/31/9999
2367,1,2/1/2020,12/31/9999
2368,1,2/1/2020,12/31/9999
2369,1,2/1/2020,12/31/9999
2370,1,2/1/2020,12/31/9999
2371,1,2/1/2020,12/31/9999
2372,1,2/1/2020,12/31/9999
2373,1,2/1/2020,12/31/9999
2374,2,2/1/2020,8/1/2020
2374,2,8/1/2020,12/31/9999
2375,1,2/1/2020,12/31/9999
2376,2,2/1/2020,8/1/2020
2376,1,8/1/2020,12/31/9999
2377,1,2/1/2020,12/31/9999
2378,2,2/1/2020,8/1/2020
2378,2,8/1/2020,12/31/9999
2379,2,2/1/2020,8/1/2020
2379,2,8/1/2020,12/31/9999
2380,2,2/1/2020,12/31/9999
2381,2,2/1/2020,12/31/9999
2382,2,2/1/2020,8/1/2020
2382,2,8/1/2020,12/31/9999
2383,1,2/1/2020,12/31/9999
2384,2,2/1/2020,8/1/2020
2384,2,8/1/2020,12/31/9999
2385,1,2/1/2020,12/31/9999
2386,1,2/1/2020,12/31/9999
2387,2,2/1/2020,8/1/2020
2387,1,8/1/2020,12/31/9999
2388,1,2/1/2020,12/31/9999
2389,1,2/1/2020,12/31/9999
2390,2,2/1/2020,8/1/2020
2390,1,8/1/2020,12/31/9999
2391,2,2/1/2020,8/1/2020
2391,2,8/1/2020,12/31/9999
2392,2,2/1/2020,8/1/2020
2392,2,8/1/2020,12/31/9999
2393,1,2/1/2020,12/31/9999
2394,1,2/1/2020,12/31/9999
2395,2,2/1/2020,8/1/2020
2395,2,8/1/2020,12/31/9999
2396,1,2/1/2020,12/31/9999
2397,1,2/1/2020,12/31/9999
2398,1,2/1/2020,12/31/9999
2399,2,2/1/2020,8/1/2020
2399,2,8/1/2020,12/31/9999
2400,1,2/1/2020,12/31/9999
2401,1,3/1/2020,12/31/9999
2402,2,3/1/2020,9/1/2020
2402,1,9/1/2020,12/31/9999
2403,1,3/1/2020,12/31/9999
2404,2,3/1/2020,9/1/2020
2404,2,9/1/2020,12/31/9999
2405,1,3/1/2020,12/31/9999
2406,1,3/1/2020,12/31/9999
2407,1,3/1/2020,12/31/9999
2408,2,3/1/2020,9/1/2020
2408,2,9/1/2020,12/31/9999
2409,1,3/1/2020,12/31/9999
2410,2,3/1/2020,9/1/2020
2410,2,9/1/2020,12/31/9999
2411,2,3/1/2020,9/1/2020
2411,2,9/1/2020,12/31/9999
2412,1,3/1/2020,12/31/9999
2413,1,3/1/2020,12/31/9999
2414,2,3/1/2020,9/1/2020
2414,2,9/1/2020,12/31/9999
2415,1,3/1/2020,12/31/9999
2416,2,3/1/2020,9/1/2020
2416,2,9/1/2020,12/31/9999
2417,1,3/1/2020,12/31/9999
2418,1,3/1/2020,12/31/9999
2419,2,3/1/2020,9/1/2020
2419,1,9/1/2020,12/31/9999
2420,2,3/1/2020,9/1/2020
2420,2,9/1/2020,12/31/9999
2421,1,3/1/2020,12/31/9999
2422,1,3/1/2020,12/31/9999
2423,1,3/1/2020,12/31/9999
2424,2,3/1/2020,9/1/2020
2424,2,9/1/2020,12/31/9999
2425,1,3/1/2020,12/31/9999
2426,2,3/1/2020,9/1/2020
2426,1,9/1/2020,12/31/9999
2427,2,3/1/2020,9/1/2020
2427,1,9/1/2020,12/31/9999
2428,1,3/1/2020,12/31/9999
2429,1,3/1/2020,12/31/9999
2430,2,3/1/2020,9/1/2020
2430,1,9/1/2020,12/31/9999
2431,1,3/1/2020,12/31/9999
2432,1,3/1/2020,12/31/9999
2433,2,3/1/2020,9/1/2020
2433,2,9/1/2020,12/31/9999
2434,1,3/1/2020,12/31/9999
2435,1,3/1/2020,12/31/9999
2436,2,3/1/2020,9/1/2020
2436,2,9/1/2020,12/31/9999
2437,2,3/1/2020,9/1/2020
2437,1,9/1/2020,12/31/9999
2438,1,3/1/2020,12/31/9999
2439,1,3/1/2020,12/31/9999
2440,1,3/1/2020,12/31/9999
2441,1,3/1/2020,12/31/9999
2442,2,3/1/2020,12/31/9999
2443,1,3/1/2020,12/31/9999
2444,2,3/1/2020,9/1/2020
2444,2,9/1/2020,12/31/9999
2445,2,3/1/2020,9/1/2020
2445,1,9/1/2020,12/31/9999
2446,1,3/1/2020,12/31/9999
2447,2,3/1/2020,9/1/2020
2447,2,9/1/2020,12/31/9999
2448,2,3/1/2020,9/1/2020
2448,2,9/1/2020,12/31/9999
2449,1,3/1/2020,12/31/9999
2450,2,3/1/2020,12/31/9999
2451,1,3/1/2020,12/31/9999
2452,1,3/1/2020,12/31/9999
2453,2,3/1/2020,9/1/2020
2453,1,9/1/2020,12/31/9999
2454,2,3/1/2020,9/1/2020
2454,1,9/1/2020,12/31/9999
2455,2,3/1/2020,9/1/2020
2455,2,9/1/2020,12/31/9999
2456,2,3/1/2020,12/31/9999
2457,1,3/1/2020,12/31/9999
2458,1,3/1/2020,12/31/9999
2459,2,3/1/2020,9/1/2020
2459,2,9/1/2020,12/31/9999
2460,2,3/1/2020,9/1/2020
2460,2,9/1/2020,12/31/9999
2461,2,3/1/2020,9/1/2020
2461,1,9/1/2020,12/31/9999
2462,2,3/1/2020,9/1/2020
2462,2,9/1/2020,12/31/9999
2463,1,3/1/2020,12/31/9999
2464,1,3/1/2020,12/31/9999
2465,2,3/1/2020,9/1/2020
2465,2,9/1/2020,12/31/9999
2466,1,3/1/2020,12/31/9999
2467,2,3/1/2020,9/1/2020
2467,1,9/1/2020,12/31/9999
2468,1,3/1/2020,12/31/9999
2469,2,3/1/2020,9/1/2020
2469,2,9/1/2020,12/31/9999
2470,2,3/1/2020,9/1/2020
2470,2,9/1/2020,12/31/9999
2471,2,3/1/2020,9/1/2020
2471,2,9/1/2020,12/31/9999
2472,2,3/1/2020,9/1/2020
2472,1,9/1/2020,12/31/9999
2473,2,3/1/2020,9/1/2020
2473,2,9/1/2020,12/31/9999
2474,1,3/1/2020,12/31/9999
2475,1,3/1/2020,12/31/9999
2476,1,3/1/2020,12/31/9999
2477,2,3/1/2020,9/1/2020
2477,1,9/1/2020,12/31/9999
2478,1,3/1/2020,12/31/9999
2479,1,3/1/2020,12/31/9999
2480,2,3/1/2020,9/1/2020
2480,2,9/1/2020,12/31/9999
2481,1,3/1/2020,12/31/9999
2482,1,3/1/2020,12/31/9999
2483,2,3/1/2020,9/1/2020
2483,2,9/1/2020,12/31/9999
2484,2,3/1/2020,9/1/2020
2484,2,9/1/2020,12/31/9999
2485,1,3/1/2020,12/31/9999
2486,2,3/1/2020,9/1/2020
2486,2,9/1/2020,12/31/9999
2487,2,3/1/2020,9/1/2020
2487,2,9/1/2020,12/31/9999
2488,1,3/1/2020,12/31/9999
2489,2,3/1/2020,9/1/2020
2489,2,9/1/2020,12/31/9999
2490,2,3/1/2020,12/31/9999
2491,1,3/1/2020,12/31/9999
2492,2,3/1/2020,9/1/2020
2492,2,9/1/2020,12/31/9999
2493,2,3/1/2020,9/1/2020
2493,1,9/1/2020,12/31/9999
2494,1,3/1/2020,12/31/9999
2495,1,3/1/2020,12/31/9999
2496,2,3/1/2020,9/1/2020
2496,2,9/1/2020,12/31/9999
2497,2,3/1/2020,9/1/2020
2497,2,9/1/2020,12/31/9999
2498,2,3/1/2020,12/31/9999
2499,1,3/1/2020,12/31/9999
2500,1,3/1/2020,12/31/9999
2501,1,3/1/2020,12/31/9999
2502,2,3/1/2020,9/1/2020
2502,2,9/1/2020,12/31/9999
2503,1,3/1/2020,12/31/9999
2504,1,3/1/2020,12/31/9999
2505,1,4/1/2020,12/31/9999
2506,2,4/1/2020,12/31/9999
2507,1,4/1/2020,12/31/9999
2508,2,4/1/2020,12/31/9999
2509,1,4/1/2020,12/31/9999
2510,2,4/1/2020,10/1/2020
2510,1,10/1/2020,12/31/9999
2511,2,4/1/2020,12/31/9999
2512,1,4/1/2020,12/31/9999
2513,1,4/1/2020,12/31/9999
2514,2,4/1/2020,12/31/9999
2515,1,4/1/2020,12/31/9999
2516,2,4/1/2020,10/1/2020
2516,1,10/1/2020,12/31/9999
2517,1,4/1/2020,12/31/9999
2518,2,4/1/2020,12/31/9999
2519,1,4/1/2020,12/31/9999
2520,2,4/1/2020,10/1/2020
2520,2,10/1/2020,12/31/9999
2521,1,4/1/2020,12/31/9999
2522,1,4/1/2020,12/31/9999
2523,1,4/1/2020,12/31/9999
2524,1,4/1/2020,12/31/9999
2525,1,4/1/2020,12/31/9999
2526,1,4/1/2020,12/31/9999
2527,2,4/1/2020,12/31/9999
2528,1,4/1/2020,12/31/9999
2529,1,4/1/2020,12/31/9999
2530,2,4/1/2020,10/1/2020
2530,2,10/1/2020,12/31/9999
2531,1,4/1/2020,12/31/9999
2532,2,4/1/2020,10/1/2020
2532,2,10/1/2020,12/31/9999
2533,2,4/1/2020,10/1/2020
2533,2,10/1/2020,12/31/9999
2534,1,4/1/2020,12/31/9999
2535,1,4/1/2020,12/31/9999
2536,2,4/1/2020,10/1/2020
2536,2,10/1/2020,12/31/9999
2537,2,4/1/2020,12/31/9999
2538,1,4/1/2020,12/31/9999
2539,2,4/1/2020,12/31/9999
2540,2,4/1/2020,10/1/2020
2540,2,10/1/2020,12/31/9999
2541,2,4/1/2020,10/1/2020
2541,2,10/1/2020,12/31/9999
2542,1,4/1/2020,12/31/9999
2543,1,4/1/2020,12/31/9999
2544,2,4/1/2020,12/31/9999
2545,2,4/1/2020,10/1/2020
2545,2,10/1/2020,12/31/9999
2546,2,4/1/2020,10/1/2020
2546,1,10/1/2020,12/31/9999
2547,1,4/1/2020,12/31/9999
2548,1,4/1/2020,12/31/9999
2549,1,4/1/2020,12/31/9999
2550,1,4/1/2020,12/31/9999
